Month,Day,Weekday,Airline,Origin,Dest,AirTime,Distance,ArrivalDelay,Diverted,Cancelled,Date
11,15,Sat,DL,ATL,MSP,124.0,907,-17.0,0,0,11/15
11,15,Sat,AA,ORD,DTW,,235,,0,1,11/15
11,15,Sat,UA,SFO,OGG,287.0,2338,-13.0,0,0,11/15
11,15,Sat,UA,DEN,PDX,131.0,991,-31.0,0,0,11/15
11,15,Sat,EV,DFW,TYS,97.0,771,31.0,0,0,11/15
11,15,Sat,UA,ORD,LAS,210.0,1514,34.0,0,0,11/15
11,15,Sat,DL,ATL,TYS,27.0,152,-25.0,0,0,11/15
11,15,Sat,MQ,ORD,FWA,32.0,157,-5.0,0,0,11/15
11,15,Sat,F9,DEN,CID,82.0,692,-3.0,0,0,11/15
11,15,Sat,VX,LAS,SFO,73.0,414,7.0,0,0,11/15
11,15,Sat,AA,PHX,SLC,69.0,507,-16.0,0,0,11/15
11,15,Sat,EV,ATL,EYW,87.0,646,7.0,0,0,11/15
11,15,Sat,NK,PHX,DFW,100.0,868,-8.0,0,0,11/15
11,15,Sat,EV,ORD,MSN,26.0,108,-1.0,0,0,11/15
11,15,Sat,F9,ATL,ORD,88.0,606,-17.0,0,0,11/15
11,15,Sat,DL,LAX,BOS,297.0,2611,-6.0,0,0,11/15
11,15,Sat,NK,ORD,LGA,93.0,733,-23.0,0,0,11/15
11,15,Sat,EV,IAH,LBB,80.0,458,-1.0,0,0,11/15
11,15,Sat,AA,PHX,HNL,385.0,2917,-1.0,0,0,11/15
11,15,Sat,B6,SFO,JFK,315.0,2586,34.0,0,0,11/15
11,15,Sat,MQ,DFW,DRO,104.0,674,-13.0,0,0,11/15
11,15,Sat,OO,MSP,ATW,38.0,236,16.0,0,0,11/15
11,15,Sat,EV,IAH,MEM,67.0,468,-6.0,0,0,11/15
11,15,Sat,WN,LAS,MDW,179.0,1521,4.0,0,0,11/15
11,15,Sat,MQ,ORD,CLE,51.0,316,1.0,0,0,11/15
11,15,Sat,UA,DEN,SJC,137.0,948,-11.0,0,0,11/15
11,15,Sat,MQ,ORD,CID,35.0,196,-12.0,0,0,11/15
11,15,Sat,AA,LAX,SFO,62.0,337,24.0,0,0,11/15
11,15,Sat,AA,DFW,CLT,120.0,936,-2.0,0,0,11/15
11,15,Sat,NK,IAH,ATL,87.0,689,-16.0,0,0,11/15
11,15,Sat,AA,ORD,LGA,102.0,733,-4.0,0,0,11/15
11,15,Sat,DL,ATL,MIA,99.0,594,-9.0,0,0,11/15
11,15,Sat,EV,IAH,MCI,98.0,643,10.0,0,0,11/15
11,15,Sat,AA,LAX,ORD,202.0,1744,3.0,0,0,11/15
11,15,Sat,VX,SFO,LAX,49.0,337,-8.0,0,0,11/15
11,15,Sat,AA,DFW,ONT,177.0,1188,19.0,0,0,11/15
11,15,Sat,OO,LAX,SAN,31.0,109,50.0,0,0,11/15
11,15,Sat,WN,DEN,MDW,117.0,895,4.0,0,0,11/15
11,15,Sat,AA,DFW,TUS,126.0,813,80.0,0,0,11/15
11,15,Sat,WN,PHX,DTW,193.0,1671,-7.0,0,0,11/15
11,15,Sat,UA,LAX,LAS,37.0,236,-28.0,0,0,11/15
11,15,Sat,WN,DEN,OMA,59.0,472,2.0,0,0,11/15
11,15,Sat,WN,PHX,MKE,165.0,1460,113.0,0,0,11/15
11,15,Sat,WN,ATL,RIC,63.0,481,-6.0,0,0,11/15
11,15,Sat,WN,PHX,PDX,127.0,1009,-32.0,0,0,11/15
11,15,Sat,UA,IAH,DCA,139.0,1208,-17.0,0,0,11/15
11,15,Sat,OO,LAX,TUS,59.0,451,178.0,0,0,11/15
11,15,Sat,WN,ATL,DCA,79.0,547,-10.0,0,0,11/15
11,15,Sat,EV,ATL,EWN,58.0,433,-5.0,0,0,11/15
11,15,Sat,UA,IAH,DEN,127.0,862,-6.0,0,0,11/15
11,15,Sat,DL,MSP,SAN,225.0,1532,4.0,0,0,11/15
11,15,Sat,EV,IAH,ECP,76.0,572,-22.0,0,0,11/15
11,15,Sat,OO,ORD,MKE,19.0,67,-11.0,0,0,11/15
11,15,Sat,EV,ORD,ERI,62.0,398,7.0,0,0,11/15
11,15,Sat,AA,SFO,JFK,297.0,2586,-2.0,0,0,11/15
11,15,Sat,DL,ATL,DEN,164.0,1199,8.0,0,0,11/15
11,15,Sat,AA,ORD,BOS,114.0,867,8.0,0,0,11/15
11,15,Sat,WN,LAS,LAX,46.0,236,8.0,0,0,11/15
11,15,Sat,UA,IAH,AUS,29.0,140,-19.0,0,0,11/15
11,15,Sat,DL,ATL,SAV,34.0,214,-15.0,0,0,11/15
11,15,Sat,DL,LAS,DTW,193.0,1749,0.0,0,0,11/15
11,15,Sat,EV,DFW,BRO,68.0,482,-17.0,0,0,11/15
11,15,Sat,UA,DEN,BIL,61.0,455,-14.0,0,0,11/15
11,15,Sat,AA,DFW,AUS,35.0,190,-10.0,0,0,11/15
11,15,Sat,NK,LAX,ORD,200.0,1744,-20.0,0,0,11/15
11,15,Sat,AA,ORD,BOS,108.0,867,-13.0,0,0,11/15
11,15,Sat,UA,ORD,BDL,99.0,783,-2.0,0,0,11/15
11,15,Sat,AA,LAX,HNL,329.0,2556,-10.0,0,0,11/15
11,15,Sat,AA,DFW,PHX,137.0,868,14.0,0,0,11/15
11,15,Sat,AA,ORD,DFW,116.0,802,-20.0,0,0,11/15
11,15,Sat,NK,DFW,LGA,168.0,1389,-13.0,0,0,11/15
11,15,Sat,AA,DFW,RDU,131.0,1061,-10.0,0,0,11/15
11,15,Sat,OO,ORD,SLC,175.0,1250,-6.0,0,0,11/15
11,15,Sat,AS,SFO,SEA,98.0,679,-3.0,0,0,11/15
11,15,Sat,DL,ATL,MCO,59.0,404,-17.0,0,0,11/15
11,15,Sat,OO,LAX,SAN,30.0,109,-15.0,0,0,11/15
11,15,Sat,DL,ATL,DEN,168.0,1199,-14.0,0,0,11/15
11,15,Sat,WN,SFO,SNA,59.0,372,-4.0,0,0,11/15
11,15,Sat,UA,PHX,ORD,176.0,1440,-7.0,0,0,11/15
11,15,Sat,EV,ORD,SGF,70.0,438,-8.0,0,0,11/15
11,15,Sat,WN,ATL,BOS,122.0,946,-9.0,0,0,11/15
11,15,Sat,DL,ATL,TLH,38.0,223,-19.0,0,0,11/15
11,15,Sat,WN,SFO,LAS,72.0,414,98.0,0,0,11/15
11,15,Sat,WN,LAX,TUS,57.0,451,25.0,0,0,11/15
11,15,Sat,DL,ATL,LGA,97.0,762,-21.0,0,0,11/15
11,15,Sat,OO,MSP,TUL,95.0,615,-11.0,0,0,11/15
11,15,Sat,MQ,DFW,MOB,72.0,539,-9.0,0,0,11/15
11,15,Sat,AA,DFW,ATL,93.0,731,33.0,0,0,11/15
11,15,Sat,UA,IAH,MSY,42.0,305,-15.0,0,0,11/15
11,15,Sat,AA,ORD,LGA,,733,,0,1,11/15
11,16,Sun,EV,IAH,IND,110.0,844,1.0,0,0,11/16
11,16,Sun,OO,SFO,DFW,180.0,1464,-21.0,0,0,11/16
11,16,Sun,EV,DFW,PIA,88.0,672,8.0,0,0,11/16
11,16,Sun,AA,DFW,FLL,,1119,,0,1,11/16
11,16,Sun,DL,ATL,SAN,271.0,1892,-8.0,0,0,11/16
11,16,Sun,OO,ORD,MBS,43.0,222,-4.0,0,0,11/16
11,16,Sun,VX,LAX,SEA,160.0,954,11.0,0,0,11/16
11,16,Sun,DL,ATL,ICT,112.0,782,-8.0,0,0,11/16
11,16,Sun,WN,LAX,PHX,59.0,370,6.0,0,0,11/16
11,16,Sun,DL,LAX,ATL,207.0,1947,-12.0,0,0,11/16
11,16,Sun,AA,ORD,LAX,231.0,1744,-32.0,0,0,11/16
11,16,Sun,OO,ATL,CHO,70.0,457,0.0,0,0,11/16
11,16,Sun,B6,SFO,LAS,69.0,414,-10.0,0,0,11/16
11,16,Sun,EV,DFW,GPT,68.0,500,11.0,0,0,11/16
11,16,Sun,UA,IAH,SAT,38.0,191,-10.0,0,0,11/16
11,16,Sun,EV,IAH,VPS,74.0,528,-7.0,0,0,11/16
11,16,Sun,AA,ORD,PHL,97.0,678,2.0,0,0,11/16
11,16,Sun,EV,ATL,CAE,30.0,192,-16.0,0,0,11/16
11,16,Sun,MQ,ORD,CID,40.0,196,-9.0,0,0,11/16
11,16,Sun,AA,ORD,JFK,97.0,740,32.0,0,0,11/16
11,16,Sun,UA,SFO,ORD,230.0,1846,10.0,0,0,11/16
11,16,Sun,UA,SFO,LAX,52.0,337,1.0,0,0,11/16
11,16,Sun,AA,DFW,JAX,111.0,918,53.0,0,0,11/16
11,16,Sun,DL,ATL,HOU,107.0,696,-10.0,0,0,11/16
11,16,Sun,DL,MSP,SAN,194.0,1532,-30.0,0,0,11/16
11,16,Sun,EV,ATL,ROA,55.0,357,-8.0,0,0,11/16
11,16,Sun,UA,PHX,DEN,71.0,602,-13.0,0,0,11/16
11,16,Sun,OO,DEN,ISN,87.0,576,-6.0,0,0,11/16
11,16,Sun,DL,ATL,CHS,41.0,259,-1.0,0,0,11/16
11,16,Sun,DL,LAS,MSP,143.0,1299,-24.0,0,0,11/16
11,16,Sun,DL,MSP,SNA,218.0,1522,-2.0,0,0,11/16
11,16,Sun,F9,PHX,DEN,85.0,602,26.0,0,0,11/16
11,16,Sun,UA,SFO,IAD,270.0,2419,-1.0,0,0,11/16
11,16,Sun,WN,DEN,SNA,119.0,846,-14.0,0,0,11/16
11,16,Sun,OO,LAX,DFW,159.0,1235,15.0,0,0,11/16
11,16,Sun,UA,LAS,DEN,81.0,628,-6.0,0,0,11/16
11,16,Sun,DL,ATL,BNA,40.0,214,-9.0,0,0,11/16
11,16,Sun,EV,ATL,MLI,90.0,633,-14.0,0,0,11/16
11,16,Sun,DL,PHX,MSP,173.0,1276,6.0,0,0,11/16
11,16,Sun,UA,IAH,MCO,100.0,854,16.0,0,0,11/16
11,16,Sun,DL,ATL,PNS,45.0,271,-4.0,0,0,11/16
11,16,Sun,EV,ATL,TRI,38.0,227,-13.0,0,0,11/16
11,16,Sun,DL,MSP,ORD,59.0,334,19.0,0,0,11/16
11,16,Sun,AA,DFW,IAH,40.0,224,3.0,0,0,11/16
11,16,Sun,AA,SFO,PHL,301.0,2521,3.0,0,0,11/16
11,16,Sun,DL,LAX,ATL,207.0,1947,-7.0,0,0,11/16
11,16,Sun,OO,DEN,DFW,134.0,641,55.0,0,0,11/16
11,16,Sun,WN,DEN,DAL,97.0,651,3.0,0,0,11/16
11,16,Sun,MQ,DFW,SAF,91.0,551,1.0,0,0,11/16
11,16,Sun,DL,DFW,ATL,93.0,731,-16.0,0,0,11/16
11,16,Sun,WN,LAX,SFO,62.0,337,23.0,0,0,11/16
11,16,Sun,AA,DFW,AUS,,190,,0,1,11/16
11,16,Sun,B6,LAX,FLL,249.0,2343,0.0,0,0,11/16
11,16,Sun,UA,DEN,SAT,111.0,794,-6.0,0,0,11/16
11,16,Sun,WN,ATL,JAX,42.0,270,-9.0,0,0,11/16
11,16,Sun,OO,LAS,LAX,39.0,236,-10.0,0,0,11/16
11,16,Sun,DL,ATL,SDF,55.0,321,3.0,0,0,11/16
11,16,Sun,AS,LAX,PDX,138.0,834,17.0,0,0,11/16
11,16,Sun,MQ,ORD,FNT,37.0,223,-1.0,0,0,11/16
11,16,Sun,DL,SFO,LAX,52.0,337,8.0,0,0,11/16
11,16,Sun,DL,ATL,MDW,86.0,591,-12.0,0,0,11/16
11,16,Sun,UA,IAH,SFO,226.0,1635,-17.0,0,0,11/16
11,16,Sun,EV,IAH,MCI,93.0,643,2.0,0,0,11/16
11,16,Sun,WN,SFO,SNA,57.0,372,-10.0,0,0,11/16
11,16,Sun,UA,DEN,OMA,95.0,472,60.0,0,0,11/16
11,16,Sun,AA,DFW,MSP,113.0,852,3.0,0,0,11/16
11,16,Sun,EV,ORD,ABE,93.0,655,6.0,0,0,11/16
11,16,Sun,WN,PHX,AUS,98.0,872,-17.0,0,0,11/16
11,16,Sun,DL,MSP,MSN,38.0,228,-5.0,0,0,11/16
11,16,Sun,VX,LAX,FLL,253.0,2343,5.0,0,0,11/16
11,16,Sun,UA,LAS,IAH,140.0,1222,14.0,0,0,11/16
11,16,Sun,F9,ORD,TPA,131.0,1012,-2.0,0,0,11/16
11,16,Sun,AA,ORD,LAS,203.0,1514,6.0,0,0,11/16
11,16,Sun,EV,MSP,RST,19.0,76,-4.0,0,0,11/16
11,16,Sun,AS,LAX,SEA,159.0,954,51.0,0,0,11/16
11,16,Sun,WN,MSP,ATL,116.0,907,-21.0,0,0,11/16
11,16,Sun,DL,ATL,PBI,80.0,545,-15.0,0,0,11/16
11,16,Sun,WN,DEN,BOS,195.0,1754,-7.0,0,0,11/16
11,16,Sun,MQ,DFW,JAN,57.0,408,-4.0,0,0,11/16
11,16,Sun,MQ,ORD,PIT,58.0,413,-2.0,0,0,11/16
11,16,Sun,AA,LAX,MIA,248.0,2342,-22.0,0,0,11/16
11,16,Sun,EV,IAH,GRR,140.0,1042,-3.0,0,0,11/16
11,16,Sun,NK,LAS,SAN,39.0,258,-1.0,0,0,11/16
11,16,Sun,VX,SFO,SAN,68.0,447,-13.0,0,0,11/16
11,16,Sun,OO,ORD,MKG,29.0,118,-7.0,0,0,11/16
11,16,Sun,AA,DFW,SAN,174.0,1171,23.0,0,0,11/16
11,16,Sun,WN,PHX,CLE,194.0,1737,-31.0,0,0,11/16
11,16,Sun,DL,ATL,ECP,39.0,240,-22.0,0,0,11/16
11,16,Sun,WN,ATL,MCO,,404,,0,1,11/16
11,16,Sun,UA,SFO,DFW,177.0,1464,-18.0,0,0,11/16
11,16,Sun,EV,IAH,GRK,42.0,166,19.0,0,0,11/16
11,16,Sun,WN,PHX,GEG,162.0,1020,20.0,0,0,11/16
11,16,Sun,OO,LAX,SBP,31.0,156,-3.0,0,0,11/16
11,16,Sun,WN,DEN,PHL,192.0,1558,66.0,0,0,11/16
11,16,Sun,WN,DEN,SAT,123.0,794,25.0,0,0,11/16
11,16,Sun,WN,LAS,OAK,70.0,407,83.0,0,0,11/16
11,16,Sun,DL,ATL,RDU,54.0,356,-13.0,0,0,11/16
11,16,Sun,AA,ATL,LAX,263.0,1947,-27.0,0,0,11/16
11,16,Sun,MQ,DFW,ROW,76.0,435,20.0,0,0,11/16
11,16,Sun,AA,PHX,ONT,51.0,325,-10.0,0,0,11/16
11,16,Sun,AA,LAX,MIA,258.0,2342,10.0,0,0,11/16
11,16,Sun,UA,ORD,IAD,74.0,588,-11.0,0,0,11/16
11,16,Sun,AA,DFW,CLE,122.0,1021,2.0,0,0,11/16
11,16,Sun,AA,DFW,DCA,143.0,1192,59.0,0,0,11/16
11,16,Sun,EV,DFW,HOU,48.0,247,36.0,0,0,11/16
11,16,Sun,OO,SFO,SEA,120.0,679,68.0,0,0,11/16
11,16,Sun,DL,PHX,SEA,188.0,1107,13.0,0,0,11/16
11,16,Sun,DL,ATL,PIT,75.0,526,0.0,0,0,11/16
11,16,Sun,AA,LAX,SFO,72.0,337,17.0,0,0,11/16
11,16,Sun,UA,LAX,EWR,280.0,2454,-4.0,0,0,11/16
11,16,Sun,WN,PHX,MCO,205.0,1849,-7.0,0,0,11/16
11,16,Sun,UA,IAH,SEA,275.0,1874,6.0,0,0,11/16
11,16,Sun,UA,MSP,IAH,157.0,1034,-8.0,0,0,11/16
11,16,Sun,AA,ORD,LAX,233.0,1744,-24.0,0,0,11/16
11,16,Sun,NK,IAH,TPA,93.0,787,-6.0,0,0,11/16
11,16,Sun,AA,DFW,ORD,108.0,802,41.0,0,0,11/16
11,16,Sun,AA,ORD,MCO,124.0,1005,-31.0,0,0,11/16
11,16,Sun,AS,SFO,PDX,92.0,550,21.0,0,0,11/16
11,16,Sun,WN,SFO,LAX,48.0,337,1.0,0,0,11/16
11,16,Sun,DL,ATL,FLL,80.0,581,-9.0,0,0,11/16
11,16,Sun,WN,DEN,IAD,167.0,1452,-2.0,0,0,11/16
11,16,Sun,NK,MSP,PHX,189.0,1276,2.0,0,0,11/16
11,16,Sun,DL,ATL,LAX,284.0,1947,5.0,0,0,11/16
11,16,Sun,OO,ORD,ICT,91.0,588,12.0,0,0,11/16
11,16,Sun,WN,DEN,GEG,109.0,836,24.0,0,0,11/16
11,16,Sun,MQ,DFW,SGF,54.0,364,14.0,0,0,11/16
11,16,Sun,AS,MSP,SEA,204.0,1399,14.0,0,0,11/16
11,16,Sun,DL,ATL,RSW,69.0,515,-16.0,0,0,11/16
11,16,Sun,DL,ATL,IAD,72.0,534,2.0,0,0,11/16
11,16,Sun,OO,DFW,SFO,233.0,1464,66.0,0,0,11/16
11,16,Sun,DL,ATL,MLB,63.0,442,-14.0,0,0,11/16
11,16,Sun,AA,PHX,DEN,75.0,602,20.0,0,0,11/16
11,16,Sun,AA,PHX,EWR,236.0,2133,-21.0,0,0,11/16
11,16,Sun,WN,DEN,LAS,88.0,628,-4.0,0,0,11/16
11,16,Sun,WN,ATL,MDW,88.0,591,-15.0,0,0,11/16
11,16,Sun,WN,ATL,DTW,85.0,594,-15.0,0,0,11/16
11,16,Sun,OO,DEN,BFL,125.0,845,-15.0,0,0,11/16
11,16,Sun,AA,ORD,LGA,97.0,733,-11.0,0,0,11/16
11,16,Sun,OO,ORD,MKE,19.0,67,-12.0,0,0,11/16
11,16,Sun,EV,ATL,TUL,111.0,674,-5.0,0,0,11/16
11,16,Sun,AS,LAX,BWI,276.0,2329,-9.0,0,0,11/16
11,16,Sun,UA,ORD,RIC,89.0,642,-14.0,0,0,11/16
11,16,Sun,WN,ATL,DEN,174.0,1199,-18.0,0,0,11/16
11,16,Sun,MQ,DFW,LFT,61.0,351,106.0,0,0,11/16
11,16,Sun,DL,ATL,LAX,269.0,1947,-15.0,0,0,11/16
11,16,Sun,UA,IAH,EWR,180.0,1400,1.0,0,0,11/16
11,16,Sun,UA,SFO,DEN,122.0,967,4.0,0,0,11/16
11,16,Sun,WN,ATL,BOS,125.0,946,-9.0,0,0,11/16
11,16,Sun,WN,LAS,ELP,77.0,583,4.0,0,0,11/16
11,16,Sun,WN,LAX,DEN,123.0,862,52.0,0,0,11/16
11,16,Sun,MQ,ORD,OKC,104.0,693,-3.0,0,0,11/16
11,16,Sun,DL,ATL,MKE,94.0,669,-21.0,0,0,11/16
11,16,Sun,AA,ORD,SEA,240.0,1721,-4.0,0,0,11/16
11,16,Sun,UA,DEN,IAH,113.0,862,-18.0,0,0,11/16
11,16,Sun,WN,LAS,BDL,273.0,2297,34.0,0,0,11/16
11,16,Sun,DL,ATL,OMA,119.0,821,-8.0,0,0,11/16
11,16,Sun,UA,DEN,ORD,115.0,888,1.0,0,0,11/16
11,16,Sun,AA,LAX,JFK,298.0,2475,6.0,0,0,11/16
11,16,Sun,DL,ATL,OKC,114.0,761,-13.0,0,0,11/16
11,16,Sun,MQ,DFW,ABI,32.0,158,28.0,0,0,11/16
11,16,Sun,OO,DEN,DSM,79.0,589,7.0,0,0,11/16
11,16,Sun,EV,DFW,ACT,25.0,89,27.0,0,0,11/16
11,16,Sun,F9,DEN,DCA,177.0,1476,10.0,0,0,11/16
11,16,Sun,AA,ORD,RDU,87.0,646,-16.0,0,0,11/16
11,16,Sun,OO,DEN,GTF,82.0,624,-27.0,0,0,11/16
11,16,Sun,WN,LAS,RNO,59.0,345,48.0,0,0,11/16
11,16,Sun,EV,ORD,CAK,60.0,343,8.0,0,0,11/16
11,16,Sun,B6,LAX,JFK,285.0,2475,-23.0,0,0,11/16
11,16,Sun,WN,DEN,PHX,81.0,602,91.0,0,0,11/16
11,16,Sun,AA,IAH,DFW,61.0,224,96.0,0,0,11/16
11,16,Sun,AA,ORD,LGA,95.0,733,-8.0,0,0,11/16
11,16,Sun,AA,DFW,SAT,54.0,247,4.0,0,0,11/16
11,16,Sun,AA,SFO,PHX,91.0,651,-5.0,0,0,11/16
11,16,Sun,AA,LAX,DFW,157.0,1235,15.0,0,0,11/16
11,16,Sun,AA,DFW,MSP,110.0,852,-5.0,0,0,11/16
11,16,Sun,OO,DEN,ICT,84.0,420,64.0,0,0,11/16
11,16,Sun,WN,LAS,SMF,75.0,397,64.0,0,0,11/16
11,16,Sun,OO,SFO,FAT,33.0,158,0.0,0,0,11/16
11,16,Sun,DL,ATL,DCA,73.0,547,-16.0,0,0,11/16
11,16,Sun,NK,LAS,DTW,229.0,1749,21.0,0,0,11/16
11,17,Mon,DL,ATL,PBI,80.0,545,-17.0,0,0,11/17
11,17,Mon,OO,ATL,XNA,90.0,589,-10.0,0,0,11/17
11,17,Mon,VX,LAX,DAL,154.0,1246,-3.0,0,0,11/17
11,17,Mon,NK,LAS,IAH,148.0,1222,-3.0,0,0,11/17
11,17,Mon,MQ,ORD,GRR,24.0,137,-17.0,0,0,11/17
11,17,Mon,DL,ATL,AUS,126.0,813,-12.0,0,0,11/17
11,17,Mon,DL,ATL,SFO,271.0,2139,-34.0,0,0,11/17
11,17,Mon,WN,LAS,DAL,128.0,1067,7.0,0,0,11/17
11,17,Mon,DL,ATL,CHS,45.0,259,-6.0,0,0,11/17
11,17,Mon,VX,LAS,SFO,71.0,414,-6.0,0,0,11/17
11,17,Mon,UA,LAX,IAD,266.0,2288,-11.0,0,0,11/17
11,17,Mon,EV,ORD,ICT,94.0,588,-9.0,0,0,11/17
11,17,Mon,DL,ATL,DAB,53.0,366,3.0,0,0,11/17
11,17,Mon,OO,SFO,BFL,44.0,238,1.0,0,0,11/17
11,17,Mon,WN,LAS,SAT,128.0,1069,27.0,0,0,11/17
11,17,Mon,DL,LAX,KOA,296.0,2504,-32.0,0,0,11/17
11,17,Mon,DL,DFW,ATL,90.0,731,2.0,0,0,11/17
11,17,Mon,F9,ATL,IAD,77.0,534,3.0,0,0,11/17
11,17,Mon,OO,LAX,OAK,58.0,337,17.0,0,0,11/17
11,17,Mon,AA,PHX,DFW,108.0,868,-9.0,0,0,11/17
11,17,Mon,AA,DFW,FLL,160.0,1119,33.0,0,0,11/17
11,17,Mon,DL,ATL,HNL,533.0,4502,-57.0,0,0,11/17
11,17,Mon,EV,ORD,MOB,116.0,778,-3.0,0,0,11/17
11,17,Mon,VX,LAS,JFK,278.0,2248,0.0,0,0,11/17
11,17,Mon,WN,LAS,ONT,30.0,197,0.0,0,0,11/17
11,17,Mon,AA,ATL,PHX,245.0,1587,-5.0,0,0,11/17
11,17,Mon,DL,ATL,ORD,96.0,606,13.0,0,0,11/17
11,17,Mon,UA,DEN,DTW,150.0,1123,-18.0,0,0,11/17
11,17,Mon,EV,IAH,MCI,82.0,643,-16.0,0,0,11/17
11,17,Mon,UA,ORD,IAH,153.0,925,63.0,0,0,11/17
11,17,Mon,B6,LAX,FLL,295.0,2343,32.0,0,0,11/17
11,17,Mon,AS,DEN,SEA,169.0,1024,-1.0,0,0,11/17
11,17,Mon,DL,ATL,SAN,242.0,1892,-24.0,0,0,11/17
11,17,Mon,DL,MSP,JFK,132.0,1029,-13.0,0,0,11/17
11,17,Mon,OO,ORD,CRW,63.0,416,-3.0,0,0,11/17
11,17,Mon,DL,DEN,ATL,159.0,1199,5.0,0,0,11/17
11,17,Mon,DL,ATL,PVD,118.0,903,-19.0,0,0,11/17
11,17,Mon,OO,DEN,SEA,,1024,,0,1,11/17
11,17,Mon,DL,ORD,DTW,48.0,235,-16.0,0,0,11/17
11,17,Mon,DL,MSP,ORD,60.0,334,-7.0,0,0,11/17
11,17,Mon,EV,ATL,AEX,82.0,500,18.0,0,0,11/17
11,17,Mon,AA,PHX,DSM,152.0,1149,15.0,0,0,11/17
11,17,Mon,WN,DEN,DTW,141.0,1123,30.0,0,0,11/17
11,17,Mon,UA,ORD,LGA,94.0,733,11.0,0,0,11/17
11,17,Mon,VX,LAX,JFK,305.0,2475,3.0,0,0,11/17
11,17,Mon,WN,LAS,DEN,99.0,628,39.0,0,0,11/17
11,17,Mon,DL,ATL,RSW,75.0,515,-2.0,0,0,11/17
11,17,Mon,AA,DFW,MIA,135.0,1121,-2.0,0,0,11/17
11,17,Mon,WN,ATL,OAK,289.0,2130,-29.0,0,0,11/17
11,17,Mon,UA,DEN,ORD,116.0,888,-6.0,0,0,11/17
11,17,Mon,WN,LAS,BWI,254.0,2106,8.0,0,0,11/17
11,17,Mon,OO,MSP,MEM,108.0,700,9.0,0,0,11/17
11,17,Mon,DL,ATL,BHM,30.0,134,-11.0,0,0,11/17
11,17,Mon,UA,SFO,ATL,255.0,2139,9.0,0,0,11/17
11,17,Mon,NK,ATL,LAX,257.0,1947,62.0,0,0,11/17
11,17,Mon,WN,DEN,LAX,,862,,0,1,11/17
11,17,Mon,DL,ATL,DTW,89.0,594,-14.0,0,0,11/17
11,17,Mon,UA,SFO,IAH,198.0,1635,27.0,0,0,11/17
11,17,Mon,WN,DEN,OMA,68.0,472,22.0,0,0,11/17
11,17,Mon,AA,DFW,DSM,72.0,624,-27.0,0,0,11/17
11,17,Mon,WN,LAS,BUF,241.0,1986,12.0,0,0,11/17
11,17,Mon,UA,LAX,ORD,229.0,1744,21.0,0,0,11/17
11,17,Mon,OO,ORD,ICT,96.0,588,8.0,0,0,11/17
11,17,Mon,OO,ORD,BOI,198.0,1437,25.0,0,0,11/17
11,17,Mon,OO,MSP,MOT,62.0,449,-8.0,0,0,11/17
11,17,Mon,DL,ATL,IND,61.0,432,5.0,0,0,11/17
11,17,Mon,EV,DFW,TYR,20.0,102,-6.0,0,0,11/17
11,17,Mon,AS,LAX,PDX,130.0,834,4.0,0,0,11/17
11,17,Mon,DL,ATL,GSP,27.0,153,-6.0,0,0,11/17
11,17,Mon,AA,IAH,PHX,166.0,1009,14.0,0,0,11/17
11,17,Mon,AA,DFW,SFO,199.0,1464,-22.0,0,0,11/17
11,17,Mon,WN,DEN,PDX,154.0,991,48.0,0,0,11/17
11,17,Mon,EV,DFW,JAN,74.0,408,32.0,0,0,11/17
11,17,Mon,AA,ORD,PSP,224.0,1651,-4.0,0,0,11/17
11,17,Mon,MQ,ORD,MSN,27.0,108,-4.0,0,0,11/17
11,17,Mon,DL,MSP,ATL,125.0,907,-5.0,0,0,11/17
11,17,Mon,AA,ORD,CLT,84.0,599,-26.0,0,0,11/17
11,17,Mon,EV,IAH,ISN,212.0,1330,120.0,0,0,11/17
11,17,Mon,WN,LAS,DEN,88.0,628,24.0,0,0,11/17
11,17,Mon,AA,ORD,PHL,98.0,678,10.0,0,0,11/17
11,17,Mon,DL,ATL,MKE,90.0,669,-23.0,0,0,11/17
11,17,Mon,UA,ORD,MSY,122.0,837,11.0,0,0,11/17
11,17,Mon,UA,ORD,SFO,229.0,1846,53.0,0,0,11/17
11,17,Mon,AA,ORD,LAX,220.0,1744,-32.0,0,0,11/17
11,17,Mon,AA,DFW,DEN,92.0,641,-12.0,0,0,11/17
11,17,Mon,WN,MSP,STL,69.0,448,-7.0,0,0,11/17
11,17,Mon,AA,IAH,DFW,41.0,224,98.0,0,0,11/17
11,17,Mon,OO,LAX,SEA,163.0,954,58.0,0,0,11/17
11,17,Mon,MQ,DFW,FWA,115.0,859,-2.0,0,0,11/17
11,17,Mon,EV,IAH,SHV,31.0,192,295.0,0,0,11/17
11,17,Mon,OO,MSP,RAP,77.0,489,48.0,0,0,11/17
11,17,Mon,UA,LAS,IAH,139.0,1222,-12.0,0,0,11/17
11,17,Mon,UA,ORD,DEN,132.0,888,17.0,0,0,11/17
11,17,Mon,AA,DFW,SMF,197.0,1431,-17.0,0,0,11/17
11,17,Mon,AA,LAX,DFW,150.0,1235,-17.0,0,0,11/17
11,17,Mon,DL,ATL,STL,75.0,484,-11.0,0,0,11/17
11,17,Mon,F9,DEN,SLC,62.0,391,6.0,0,0,11/17
11,17,Mon,AA,PHX,DFW,116.0,868,6.0,0,0,11/17
11,17,Mon,AA,PHX,BOS,291.0,2300,26.0,0,0,11/17
